from,to,value
1,1,0.0
1,2,1431.802394075452
1,3,403.2099999999958
1,4,0.0
1,5,1413.55086960104
2,1,2270.9937376658036
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,290.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,1143.980662374466
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,728.7007274078534
5,2,0.0
5,3,542.6860000000211
5,4,1286.1448045676814
5,5,0.0
