region,depth,value
1,1,69.6435
1,2,17.217
1,3,15.883500000000002
1,4,9.834000000000001
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
