stage,objective
1,2.7002356920000017e6
2,2.2093930754999965e6
3,2.1164327368633524e6
4,2.284851177472502e6
5,2.2848530074103847e6
6,1.8630239012999982e6
7,1.5281755384136774e6
8,1.5281742447493374e6
9,2.116422221806187e6
10,3.021766026569724e6
11,3.021764463572543e6
12,1.7313087587027103e6
13,927260.2796999998
14,1.699400368240755e6
15,2.96041415565281e6
16,2.284855025076188e6
17,802948.4304654086
18,256471.93414000003
19,268729.0181399998
20,256477.1308712433
21,256494.35288450704
22,277446.255334074
23,268744.21904737817
24,245088.12618924107
