stage,objective
1,2.7002356920000017e6
2,2.2848564911845997e6
3,3.021775535114795e6
4,2.4214443994980603e6
5,3.0217748459614217e6
6,3.0217687791638225e6
7,3.021768448827721e6
8,2.289424454500001e6
9,1.2100412252116427e6
10,494345.4427468851
11,1.8456296372824246e6
12,310000.28920999914
13,291862.5349899996
14,336148.4248572849
15,532848.9194
16,791926.4144272059
17,389626.21680000005
18,909406.8853289699
19,1.266458702369675e6
20,1.0051614044000003e6
21,396572.0712100002
22,267978.510009508
23,254573.99134436424
24,245085.54813800225
