stage,objective
1,2.7002356920000017e6
2,2.683957620275095e6
3,2.1164421697249636e6
4,3.0217726729805917e6
5,2.681593295272544e6
6,3.0217898034137934e6
7,2.6228455030863807e6
8,2.2848564944999963e6
9,2.47124419124189e6
10,3.0217816763508916e6
11,1.4786444515042268e6
12,268727.332580626
13,248403.2952295686
14,248408.00851917034
15,248442.5870117629
16,248425.45902944682
17,248412.32078411267
18,248406.43118000007
19,248404.1326699939
20,245085.7799800001
21,245088.16642000002
22,245092.0701024229
23,245099.06993604542
24,245084.93393945773
