from,to,value
1,1,0.0
1,2,3396.498972656601
1,3,481.1810420651179
1,4,0.0
1,5,1017.1933350378764
2,1,51.284800000000416
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,150.5380000000009
5,4,866.6553350384979
5,5,0.0
