stage,objective
1,2.7002356920000017e6
2,3.246095039854899e6
3,3.992549318975985e6
4,3.992547008472681e6
5,3.021772529199466e6
6,3.0217803738589585e6
7,3.4718828229998425e6
8,3.9700467257293835e6
9,3.5487644334999956e6
10,4.0648967772581205e6
11,1.2877722226310764e6
12,1.067363070787333e6
13,3.0217681533778533e6
14,3.0363365134999976e6
15,5.160473490500003e6
16,5.126740273885049e6
17,4.1043862174999975e6
18,3.8722297579292096e6
19,3.5614450314725265e6
20,2.098708266908575e6
21,2.0714337943398925e6
22,1.7757878736901712e6
23,1.0646491815816984e6
24,723742.4331636488
