stage,objective
1,2.7002356920000017e6
2,3.0217739979534224e6
3,3.2460952786460146e6
4,3.021771388104938e6
5,2.284858535561189e6
6,1.9545796938312538e6
7,1.9545970713345818e6
8,1.982379029260002e6
9,1.9893137082600016e6
10,3.1631942694267184e6
11,2.463980112355478e6
12,3.0217647535227872e6
13,1.00516022676e6
14,3.0217745111466236e6
15,3.7993673500496596e6
16,4.364526706280835e6
17,4.612470892772526e6
18,9.359877720483504e6
19,9.360220525845103e6
20,1.858334802062948e7
21,1.8660380873746417e7
22,4.364524852486106e6
23,1.3753375385599747e7
24,1.750389233859643e6
