stage,objective
1,2.7002356920000017e6
2,2.7809441296425536e6
3,1.04321638538035e6
4,741233.3394356892
5,532854.6236760411
6,268727.55716412887
7,309999.4480506964
8,291862.65414000023
9,484670.79256602377
10,309997.66233689897
11,389624.1241999995
12,1.116803293000063e6
13,1.5281747377121001e6
14,2.2093931435000002e6
15,1.653606517883256e6
16,1.4786428699869197e6
17,844391.6630302165
18,802944.2443920905
19,336143.4142100001
20,256470.69421999995
21,389628.8907598192
22,291870.51235265995
23,1.5254600808589421e6
24,1.5867539891210247e6
