stage,objective
1,2.7002356920000017e6
2,927271.1005235985
3,1.5281852705307342e6
4,1.8630326094672456e6
5,1.8630266048459336e6
6,1.0431847620305754e6
7,803671.6442600004
8,1.8630245645000003e6
9,2.7002297118823454e6
10,3.0217715789662823e6
11,2.124925338565998e6
12,340079.45720000006
13,340081.3925999999
14,365950.60945083573
15,1.0431867916091606e6
16,1.5281770431999993e6
17,1.528171383928148e6
18,3.0217723070011064e6
19,2.421432777466584e6
20,2.859793600429274e6
21,1.8630178589501176e6
22,802945.4551600001
23,281651.19152999826
24,245086.38184089493
