stage,objective
1,2.7002356920000017e6
2,1.5281768687151968e6
3,532864.4846079219
4,340097.17091489956
5,336156.7161372397
6,373843.0953446124
7,510595.1785599999
8,291860.35659372807
9,309997.8041900005
10,340076.78130111843
11,268728.65159036126
12,679700.8970999997
13,532845.2902337853
14,927261.6715476364
15,1.0254148242871594e6
16,2.209393271299999e6
17,2.700236522999998e6
18,3.036332546950944e6
19,3.021769337826768e6
20,3.7955936076389197e6
21,3.411864874540219e6
22,2.116419939590433e6
23,382706.8161288856
24,478808.6456317231
