stage,objective
1,2.7002356920000017e6
2,2.4214312035124972e6
3,1.5282012042171806e6
4,1.8630298241053298e6
5,1.4786374745014086e6
6,1.4138249594365768e6
7,803669.0088079274
8,1.8630231182999983e6
9,1.5281718966138512e6
10,1.5281767963072956e6
11,964401.5208529346
12,1.7749076132283062e6
13,3.0217696456348896e6
14,2.116424953574922e6
15,2.4214407521107867e6
16,3.708956681354966e6
17,3.5201742011203915e6
18,1.5008659088931903e6
19,802947.65326
20,1.0051624692599997e6
21,2.1197380743280547e6
22,2.3544279504999993e6
23,2.0343926479687141e6
24,245083.02260000003
