stage,objective
1,2.7002356920000017e6
2,3.2461031489036977e6
3,4.1043944308359176e6
4,3.87921759999153e6
5,3.4125434826152474e6
6,3.021769358404614e6
7,3.02176830141861e6
8,3.0217718101726547e6
9,3.696408411716886e6
10,3.1388703944136947e6
11,3.520174007101245e6
12,3.246093565853663e6
13,3.2461009257120416e6
14,3.0217679947815686e6
15,3.7121142384068742e6
16,5.126740663934022e6
17,5.126739197041154e6
18,5.170943872125059e6
19,7.767839694313876e6
20,3.791279050191177e6
21,5.195861573894478e6
22,3.3872974686898272e6
23,6.839270304838268e6
24,1.900304483203906e6
