from,to,value
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
2,1,4255.882870970016
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,222.39999999999964
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,710.2171290302376
5,1,710.2171290299938
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
