stage,objective
1,2.7002356920000017e6
2,2.2848588551921025e6
3,927274.1876339167
4,1.0431885328570567e6
5,1.863023547277201e6
6,1.5281717647983767e6
7,2.2848524919798747e6
8,1.2639262005787492e6
9,1.4786443385000005e6
10,1.0051615082894266e6
11,1.4786439787030518e6
12,639353.6531552691
13,281650.99721655156
14,256470.52875463013
15,248417.88671880309
16,245096.9569891612
17,245085.37910986575
18,245091.40694085415
19,245095.22282586084
20,245094.8856728674
21,245133.16002812271
22,245121.1904011545
23,245119.75156296205
24,245096.68513938464
