stage,objective
1,2.7002356920000017e6
2,3.0217845884561986e6
3,4.188916561557904e6
4,4.364524029585198e6
5,3.1520264260863513e6
6,3.992544048980117e6
7,4.819084439588711e6
8,6.150558106411517e6
9,4.751752970257185e6
10,5.126742160098717e6
11,5.027891909470156e6
12,4.837804381256953e6
13,9.42930171877262e6
14,9.501640324000001e6
15,1.2215865141218662e7
16,9.459421875149176e6
17,9.38793341010961e6
18,4.364528122499999e6
19,2.886222391357109e6
20,2.2093940745e6
21,3.0217733695e6
22,2.557892713329171e6
23,1.218896073617354e6
24,245086.21246225171
