stage,objective
1,2.7002356920000017e6
2,3.5424373836456016e6
3,2.421457070476815e6
4,1.0431862261540256e6
5,1.8630278962712213e6
6,2.2093867142733634e6
7,2.284850077191476e6
8,1.0051633731807172e6
9,1.26392778376e6
10,1.8630215324113332e6
11,1.8669580164265595e6
12,336143.84761087876
13,256469.31678
14,256494.20893068006
15,248417.08196540875
16,245117.07253175415
17,248415.77475900273
18,256469.37778913765
19,256467.44658
20,256467.2539900001
21,510595.63950000005
22,338157.0567929961
23,454265.3741042691
24,774759.2993261368
