stage,objective
1,2.7002356920000017e6
2,1.0431944394703992e6
3,532883.8694740683
4,532853.951939702
5,663349.7772558648
6,340082.55220000073
7,648639.1321241166
8,572993.4361000005
9,741194.7145090904
10,310000.84253999963
11,281649.63858999964
12,663346.9608097374
13,291862.5349899996
14,245099.3262533117
15,245127.78950631293
16,245105.6364533808
17,245137.0926776114
18,270886.9806822911
19,396571.21221
20,842504.9904492982
21,391808.80759777594
22,389018.64822
23,245091.35622000005
24,245084.09654107454
