region,depth,value
1,1,2301.75
1,2,557.8000000000001
1,3,0.0
1,4,0.0
2,1,2301.75
2,2,557.8000000000001
2,3,0.0
2,4,0.0
3,1,4603.5
3,2,1115.6000000000001
3,3,0.0
3,4,0.0
4,1,499.13244420036256
4,2,1356.6677432589215
4,3,0.0
4,4,0.0
