stage,objective
1,2.7002356920000017e6
2,2.4214312035124972e6
3,3.2461006090450957e6
4,3.021777216516979e6
5,3.246104105250433e6
6,3.021770844339378e6
7,3.6964077822547406e6
8,3.0217706714126766e6
9,2.3330011393256113e6
10,3.568339151141301e6
11,6.066152808996871e6
12,3.9925459867282733e6
13,3.99254701218649e6
14,3.7121127734999955e6
15,4.1043880942165814e6
16,1.8630324634614289e6
17,3.7121181723641753e6
18,3.0062417780151516e6
19,2.4214336596625894e6
20,844388.3212131476
21,1.0051591491587372e6
22,1.263928234049397e6
23,932523.5086928261
24,422227.52775990264
