stage,objective
1,2.7002356920000017e6
2,3.021769182954401e6
3,1.6287424918175116e6
4,3.021781350085892e6
5,2.4214385366433635e6
6,3.0217726163705587e6
7,2.9640940383419096e6
8,1.8630202078849152e6
9,2.116421555999998e6
10,3.021768927099146e6
11,2.421434622899998e6
12,1.531898299440384e6
13,3.0217706229999997e6
14,3.0217745631746277e6
15,3.0217996287938543e6
16,2.0823755822200142e6
17,3.021775391688954e6
18,3.0217696028039884e6
19,3.02176876082222e6
20,3.0217688821789715e6
21,3.163305011108378e6
22,634629.3183729132
23,248408.21614000003
24,245083.02260000003
