stage,objective
1,2.7002356920000017e6
2,3.021772052401699e6
3,3.0217723749969974e6
4,3.0217704425484464e6
5,2.1164204476759657e6
6,1.0431883012599982e6
7,927260.3938962147
8,1.5281760063691847e6
9,1.3437357550351694e6
10,1.5281758473000005e6
11,1.0431837963540815e6
12,1.5319012065663002e6
13,2.116426218199998e6
14,336149.7836057404
15,510595.21559999976
16,741198.6656497754
17,907656.3830433246
18,1.263930012599999e6
19,1.0440356967000002e6
20,730036.7750599999
21,615307.1690599998
22,1.52194428926e6
23,2.2306109351443285e6
24,542233.6233222873
