from,to,value
1,1,0.0
1,2,3131.146954579377
1,3,172.41634272138631
1,4,0.0
1,5,999.2596214475323
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,40.459999999999724
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,15.025999999999918
5,4,1024.6936214475315
5,5,0.0
