stage,objective
1,2.7002356920000017e6
2,3.0217770040267333e6
3,3.021773035769351e6
4,4.364522945139885e6
5,3.542430972284518e6
6,3.955287240500003e6
7,3.2460990771000013e6
8,3.5631675329242945e6
9,3.106933879909124e6
10,3.084224390963331e6
11,2.1164233596707173e6
12,3.4118676611e6
13,3.696409975652393e6
14,4.1889196805000007e6
15,3.7121218169359453e6
16,3.0217666276986226e6
17,1.59251534110675e6
18,648773.2292533275
19,866736.3905157289
20,730036.7750599999
21,533827.1759487037
22,1.5219511118210633e6
23,1.643980360758646e6
24,1.3796542550980393e6
