stage,objective
1,2.7002356920000017e6
2,2.2848482968572974e6
3,3.0217820980622247e6
4,2.2848521177434623e6
5,1.5281748738805093e6
6,1.5281712102439888e6
7,1.2499819563972987e6
8,914126.8473545648
9,1.4786396297875866e6
10,310000.84253999963
11,658176.8895754423
12,1.0431877017000001e6
13,729987.1651000008
14,256488.35512359207
15,336152.92414673325
16,310006.5795336184
17,256479.11578702973
18,248402.3244302678
19,245096.25997370924
20,245094.60429929092
21,245098.09387470607
22,245099.64402595593
23,245090.28468541743
24,245093.15367587504
