stage,objective
1,2.7002356920000017e6
2,3.0217768247829974e6
3,2.8104843704686165e6
4,2.2848636362882257e6
5,2.1164298490403816e6
6,1.8630205267084949e6
7,1.5281758353747055e6
8,2.0668665828615986e6
9,1.902990868507918e6
10,1.5281766622000001e6
11,309998.2550400002
12,510597.3319000006
13,510598.88298106194
14,268741.36627749726
15,248430.71299259784
16,245106.23975812993
17,248408.1458894948
18,245086.80597999995
19,245086.66697999998
20,245085.77998
21,245085.49158000003
22,245088.89942000003
23,245085.79258000004
24,245085.32521352216
