stage,objective
1,2.7002356920000017e6
2,3.0217712170068026e6
3,3.0217816993689165e6
4,2.700234577396363e6
5,3.021773660028383e6
6,3.021766668593213e6
7,1.863021877515979e6
8,1.8630204688021503e6
9,3.0217676953839846e6
10,1.5281751158058383e6
11,1.0431862113732994e6
12,802941.9091134593
13,291862.5349899996
14,336154.37911139894
15,281665.4863692806
16,596593.5255976841
17,679147.072749414
18,333740.6051614876
19,510598.61849999987
20,741197.6523000002
21,1.0315974202546417e6
22,532848.3784999999
23,524232.4244443932
24,245083.02260000003
