stage,objective
1,2.7002356920000017e6
2,1.863021995017603e6
3,1.0432147848813348e6
4,2.2848560185000002e6
5,3.152024931563124e6
6,3.021768017981589e6
7,3.2460938569585904e6
8,3.021766170149222e6
9,3.992544494512014e6
10,5.902955668548748e6
11,1.0163278913943172e7
12,2.994765307197403e6
13,958846.8455124963
14,734264.6096999999
15,532861.213144362
16,510596.94449999975
17,248405.70317999995
18,245088.6099257865
19,245093.26343957102
20,248403.7758200001
21,245085.49158000003
22,245088.00626000005
23,245086.45567058478
24,245085.26784641354
