stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,3.0217680202308074e6
4,3.021771449458696e6
5,3.5424310577283353e6
6,3.879201759341225e6
7,3.8232060781275555e6
8,3.56316390241161e6
9,3.8328414236748964e6
10,3.877100642340094e6
11,1.6605533685808294e6
12,5.05628253558711e6
13,3.021766531989768e6
14,3.0217691485963613e6
15,3.021771865051806e6
16,1.6287386954468563e6
17,1.8630277124787178e6
18,2.61191725900344e6
19,2.209389606013369e6
20,1.6287381867555473e6
21,965284.9772600005
22,1.1386381355040227e6
23,281650.6309595979
24,245085.5223051835
