stage,objective
1,2.7002356920000017e6
2,4.364524618917897e6
3,5.160485649657384e6
4,5.16047445221594e6
5,4.837805172464564e6
6,3.8792056715305597e6
7,3.246094021498449e6
8,2.754863916588083e6
9,3.021772583785847e6
10,1.5205006094913594e6
11,2.446549812756218e6
12,741198.1577000003
13,1.5281758704268709e6
14,3.021775205000002e6
15,5.126741490500003e6
16,9.459417786416836e6
17,9.387933921976939e6
18,5.170946227293275e6
19,6.68355453446893e6
20,3.021773284499999e6
21,3.7881908784999996e6
22,414711.11714
23,350180.0668974046
24,488159.9696554186
