stage,objective
1,2.7002356920000017e6
2,3.021767924753301e6
3,4.1043796807530224e6
4,4.819086535339281e6
5,4.837803667399332e6
6,4.837804255327791e6
7,3.696411954499997e6
8,3.9925466991457418e6
9,3.0217886804541238e6
10,3.4112095866695717e6
11,3.254907930526547e6
12,3.021770929778263e6
13,3.520172843999997e6
14,1.8527517051339913e6
15,2.421442430018831e6
16,2.683952528999999e6
17,2.854684471499998e6
18,1.7322600468814988e6
19,2.5831593891930953e6
20,2.2094037603018507e6
21,2.6183026138887815e6
22,1.353371290625601e6
23,2.284859140665887e6
24,470603.36043067736
