region,depth,value
1,1,117.83500000000002
1,2,30.0125
1,3,26.8175
1,4,16.265
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
