stage,objective
1,2.7002356920000017e6
2,2.284849012264602e6
3,1.6287417909035534e6
4,1.0431951665775329e6
5,714851.8589107618
6,663351.3428264651
7,687212.960936049
8,336142.35226720944
9,532848.700100001
10,389626.7315293923
11,336141.39659
12,510605.1817112444
13,802974.266564304
14,1.263928900393512e6
15,1.531935590401981e6
16,1.0051805843201298e6
17,802951.0135700088
18,663349.6621000003
19,532849.9092108747
20,334843.27866872353
21,336141.2021900001
22,696950.3293570644
23,465998.00456981675
24,245588.51114265766
