stage,objective
1,2.7002356920000017e6
2,802957.9988996014
3,1.0432057940923162e6
4,1.0431805262762755e6
5,1.4786415654446818e6
6,920206.6873035058
7,1.2639303560996577e6
8,1.5281746446472108e6
9,833010.7195800915
10,953803.4572599996
11,1.0295194765662551e6
12,3.3548595886219405e6
13,729983.7970754225
14,1.0051688290866967e6
15,1.528179868913319e6
16,1.0431815511503648e6
17,734265.4924294902
18,268729.44619000005
19,336142.57918999996
20,336141.6921900003
21,792252.8164293831
22,833559.647565092
23,669558.3108710148
24,245088.25094705922
