stage,objective
1,2.7002356920000017e6
2,1.8630252286638021e6
3,2.7002451121474355e6
4,2.7002476734945625e6
5,2.284862235245347e6
6,2.116425102101367e6
7,3.0217687873256654e6
8,3.021772422142677e6
9,3.696410581980787e6
10,5.126738666571438e6
11,4.892894250984281e6
12,4.837800426666535e6
13,4.116138812033616e6
14,9.501643349383444e6
15,9.534856821796402e6
16,3.696427327857867e6
17,5.126747736577243e6
18,5.170948888177566e6
19,9.360221670559153e6
20,9.418963258320883e6
21,1.8660381358007863e7
22,9.474441034866026e6
23,6.218848384833409e6
24,4.8061280916096475e6
