stage,objective
1,2.7002356920000017e6
2,1.863023212383099e6
3,532864.912781639
4,802954.0312607046
5,527068.9668899886
6,510595.4814231675
7,336143.79013999924
8,687214.9821489155
9,389623.92980000004
10,336139.81346497126
11,532850.1898999996
12,1.0051635357000008e6
13,729987.1651000008
14,2.882613299460057e6
15,949576.9786579087
16,1.2639400474210512e6
17,870354.875675126
18,802943.4150588047
19,336145.73713999987
20,339645.2333887927
21,373850.0565324654
22,540953.4499041822
23,2.5253657074665893e6
24,1.195206669226909e6
