stage,objective
1,2.7002356920000017e6
2,2.6839576202751026e6
3,2.284865560395479e6
4,3.021774988857642e6
5,3.152027641945362e6
6,3.0217668185843825e6
7,3.0217668897041455e6
8,3.0217713374999985e6
9,3.5201722465236858e6
10,3.9925501592999995e6
11,4.5279348396374285e6
12,3.021770980797842e6
13,3.0217681886594743e6
14,4.411697833989926e6
15,4.10440051107724e6
16,3.9925448141927086e6
17,4.36453622464212e6
18,5.160470580451705e6
19,7.241708120581612e6
20,9.418963192675069e6
21,1.0099173159666263e7
22,3.2874606926370356e6
23,7.047504522053239e6
24,5.639445100578108e6
