stage,objective
1,2.7002356920000017e6
2,1.0431944394703992e6
3,1.0431980553467572e6
4,964412.0529176109
5,1.0433036809061691e6
6,964400.4825175256
7,802946.2277599983
8,802948.6875282899
9,716934.2667599991
10,268726.8200399997
11,309999.07412273716
12,310000.52498999983
13,510596.4484000001
14,310008.57567189634
15,336154.70818557404
16,803683.6094922479
17,1.0431911476488877e6
18,2.513224454983948e6
19,1.8484626153589897e6
20,532849.3874825337
21,310002.73514
22,389624.71096000005
23,697292.468874669
24,245086.71388691562
