stage,objective
1,2.7002356920000017e6
2,927267.6049427018
3,1.043199471400734e6
4,1.5281839373734742e6
5,802945.3671415858
6,927257.2017265633
7,734264.6882600002
8,687219.6594298836
9,532872.5440079812
10,844401.030464787
11,1.528176567613542e6
12,1.6568647108356114e6
13,1.0431877552600019e6
14,3.021774033827912e6
15,2.421435690028161e6
16,336149.1665921211
17,281651.9744865517
18,510595.4745
19,802946.7717482164
20,510595.6960646212
21,510594.63680001674
22,568600.5774471767
23,248404.13878000004
24,245085.84102767194
