stage,objective
1,2.7002356920000017e6
2,1.0431895112280995e6
3,2.116441565326348e6
4,3.021771009999998e6
5,3.1520285118090585e6
6,3.7121110383652374e6
7,4.364526901631407e6
8,4.3645269576552585e6
9,5.738921559123486e6
10,4.364528905600004e6
11,9.460217941410974e6
12,4.837803757430427e6
13,3.0217732335e6
14,927268.2373539675
15,532846.7409501821
16,741204.2242404548
17,1.5281752744192947e6
18,1.2193777734368583e6
19,1.0051620763999997e6
20,2.3672659836530928e6
21,1.043181649769682e6
22,899393.0277886274
23,1.8630181828915724e6
24,1.5553742863171499e6
