stage,objective
1,2.7002356920000017e6
2,802957.9988996014
3,927270.6247785203
4,1.0432038210889623e6
5,1.0051604924867861e6
6,2.2093891168703437e6
7,1.8630183733634837e6
8,3.021771152919084e6
9,1.4786443385000005e6
10,927256.4072959535
11,389624.5139600001
12,1.0051635357000008e6
13,1.8630174643701985e6
14,3.021789085678406e6
15,3.021778638512358e6
16,3.370413023706287e6
17,2.7002404392660335e6
18,1.528186801519554e6
19,2.593448764345588e6
20,2.1164230998728955e6
21,663350.4620600003
22,913041.3447600002
23,767179.4421794637
24,245083.02260000003
