region,depth,value
1,1,46.035
1,2,11.156
1,3,41.79333208404737
1,4,44.24400631210505
2,1,46.035
2,2,11.156
2,3,18.226690496065466
2,4,28.24969206604109
3,1,46.035
3,2,19.25882498379291
3,3,12.429655208986537
3,4,20.373343764544778
4,1,1.773030610784359
4,2,28.871808318933464
4,3,0.0
4,4,0.0
