stage,objective
1,2.7002356920000017e6
2,3.246094276036702e6
3,4.104382055816412e6
4,3.036341347147733e6
5,4.104389448306039e6
6,4.1889172584132254e6
7,3.021771333499998e6
8,3.0363374444999993e6
9,3.9925449271664172e6
10,3.712113341123566e6
11,3.9925484986977577e6
12,5.30386021732828e6
13,5.126738829651348e6
14,9.50164188705258e6
15,9.534842436024964e6
16,1.871107583378765e7
17,1.8485383011402696e7
18,1.8396799733079404e7
19,1.8397884210534215e7
20,1.8583342376280367e7
21,5.7185839579122454e7
22,3.3510971557110474e7
23,7.485943976338146e6
24,588199.0253432539
