from,to,value
1,1,0.0
1,2,2951.740000000002
1,3,0.0
1,4,0.0
1,5,228.29999994832588
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,530.6000000000033
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,758.899999948293
5,5,0.0
