stage,objective
1,2.7002356920000017e6
2,2.2848590288262963e6
3,3.246106263544664e6
4,3.712116282118924e6
5,3.02182137570446e6
6,3.021788473571934e6
7,3.021775788756527e6
8,1.863036635469377e6
9,1.8630367409892417e6
10,3.021773306251105e6
11,2.2848563894999996e6
12,3.5424321188428253e6
13,3.0217679441042915e6
14,4.364526221775033e6
15,4.593961316906542e6
16,9.459421048908882e6
17,5.126743547499999e6
18,3.6741575313981064e6
19,3.9883250069337524e6
20,5.10156486400231e6
21,3.9122221970610656e6
22,3.752331787825959e6
23,2.9199129205654236e6
24,2.970796307517083e6
