region,depth,value
1,1,201.3253366588443
1,2,51.29994880337236
1,3,37.3905
1,4,22.974000000000004
2,1,23.305500000000002
2,2,5.9665
2,3,5.3415
2,4,3.2820000000000005
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
