stage,objective
1,2.7002356920000017e6
2,802956.8492309004
3,927277.3897940852
4,440353.80532170273
5,716333.5778011978
6,964405.3953231275
7,803666.1505904458
8,865463.8877002075
9,1.5281774114999995e6
10,2.4214289207982607e6
11,1.5319009455999993e6
12,1.9308677398454398e6
13,844407.4774038903
14,268763.51913060714
15,291958.9076952189
16,365172.32344765076
17,268731.09176612226
18,256468.54666987574
19,340079.8388
20,336140.7841026136
21,803665.7472136887
22,320428.26145304646
23,256467.30115016236
24,245083.43776238803
