stage,objective
1,2.7002356920000017e6
2,3.0217677661198005e6
3,1.2639398955768868e6
4,532862.8649913967
5,510593.2233119793
6,709192.5191687848
7,1.0051577682924904e6
8,803668.2851820365
9,1.1145735596093275e6
10,1.0431845807669982e6
11,532848.8945000004
12,373845.2909310311
13,439557.01127688773
14,310014.79069982935
15,281693.9398290436
16,336151.27268793155
17,291868.3215158931
18,687219.344875602
19,844388.2917600004
20,336143.56057550246
21,256467.57204
22,291861.8755510305
23,268727.61297219817
24,2.436736306529202e6
