stage,objective
1,2.7002356920000017e6
2,3.2461031489036977e6
3,3.520181772029683e6
4,3.021781128105961e6
5,1.8630261145762205e6
6,2.2848563994999975e6
7,3.0217710555276126e6
8,1.863026462504696e6
9,3.021784768388372e6
10,1.5281975936713442e6
11,1.863020539999999e6
12,734260.6385681406
13,729987.0284452308
14,281657.1392004071
15,256471.49257346336
16,256492.4509248375
17,248410.24881473673
18,245090.27183750458
19,245091.73986109765
20,245087.59718000004
21,245085.0435495521
22,245086.3651313907
23,245083.11260000034
24,245083.02260000003
