stage,objective
1,2.7002356920000017e6
2,988610.47721285
3,741227.0429329313
4,389639.59882479906
5,310004.68561704084
6,532847.102658309
7,734262.9284404684
8,310000.6541399993
9,1.6840407027399987e6
10,631538.1045691464
11,2.27256575489436e6
12,1.9021808480734313e6
13,256468.39002477145
14,256494.01509880554
15,256537.74452205608
16,245111.16071173223
17,268253.2687102612
18,268258.48325751955
19,268225.98817143124
20,268242.48697055667
21,268445.10881146113
22,726897.57281512
23,444544.76222802885
24,612755.1535403918
