stage,objective
1,2.7002356920000017e6
2,3.021772739269696e6
3,2.700249984014407e6
4,1.0431997444989495e6
5,1.6287322741620764e6
6,927257.7397600003
7,1.0431855637600012e6
8,1.0431852077599987e6
9,1.114576523260001e6
10,310000.4430183228
11,256467.3148402092
12,256466.36649450427
13,256495.72385349497
14,281662.3060755101
15,256482.46500297077
16,310028.0211857371
17,256469.8181899998
18,310001.89459000016
19,281650.69719
20,256466.87598
21,260636.87567382678
22,309997.48259000015
23,545895.1887388721
24,346188.3024459119
