from,to,value
1,1,0.0
1,2,0.0
1,3,307.3770723644928
1,4,0.0
1,5,1434.4499999429595
2,1,905.243851969108
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,1434.4500000000007
5,5,0.0
