stage,objective
1,2.7002356920000017e6
2,3.0217739979534224e6
3,3.3983600559513867e6
4,2.700241765415691e6
5,3.021772845240228e6
6,3.0217731894999966e6
7,3.696411954499997e6
8,3.9860564549997896e6
9,4.695920967168689e6
10,4.435033365313843e6
11,5.041020305297956e6
12,2.209389685334023e6
13,716937.0780999996
14,1.528178067725867e6
15,1.30189816859366e6
16,1.6287415031053014e6
17,281650.1966492529
18,248404.16498000012
19,245086.66697999998
20,248403.7758200001
21,268726.46841
22,291859.2825900001
23,255756.16068369336
24,245083.1720566659
