stage,objective
1,2.7002356920000017e6
2,1.5281768687152006e6
3,1.0432041304297969e6
4,1.5281732231413051e6
5,2.284856247369379e6
6,2.3623306008381248e6
7,2.7704258918140084e6
8,3.0217662498254552e6
9,2.4826028885647357e6
10,3.0217701559850797e6
11,3.021769511099998e6
12,802941.9997704271
13,510597.5418999996
14,532853.2714395728
15,802957.2883212287
16,1.0431919374076016e6
17,1.528176577926945e6
18,1.2639259139140565e6
19,2.459968735075215e6
20,1.8630162232517926e6
21,2.421430038658222e6
22,802944.0378578436
23,470180.0250143028
24,245083.02260000003
