stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.1164204843068123e6
4,2.700241317317657e6
5,1.5281788464999981e6
6,1.6211774530224353e6
7,1.9546214574145414e6
8,2.2848564945e6
9,2.7548678285000026e6
10,3.738777340499997e6
11,3.5201708882707357e6
12,3.021772433780443e6
13,4.104381248626612e6
14,4.837803752115443e6
15,5.160471548240505e6
16,9.459417958464652e6
17,9.387935600917943e6
18,8.790997015e6
19,5.861041888355717e6
20,4.2036732754999995e6
21,3.738776745119309e6
22,3.5201703570609493e6
23,2.0150318707349163e6
24,245085.69325365656
