stage,objective
1,2.7002356920000017e6
2,3.0217768247829974e6
3,3.021792904538475e6
4,3.021772413179703e6
5,2.421443711345114e6
6,2.2093881004253402e6
7,2.700233208676614e6
8,3.021765918507047e6
9,2.1164168714636974e6
10,1.5281778898451962e6
11,1.5281763632999994e6
12,1.0431867109999992e6
13,1.0431877062599994e6
14,1.5281770398999993e6
15,802957.7377992235
16,336150.22544984054
17,802946.7175918305
18,1.5281751939239819e6
19,1.1061444910314362e6
20,908376.5686999997
21,573537.2604592605
22,704011.5640341337
23,702482.7749465415
24,1.525278006463213e6
