stage,objective
1,2.7002356920000017e6
2,3.0217704530000016e6
3,2.7002415659089535e6
4,2.7002353543732464e6
5,3.0217693636240065e6
6,2.116423793284118e6
7,2.80964725036221e6
8,2.2848495531727597e6
9,2.847635747504689e6
10,1.8816577587464377e6
11,2.4710425989761055e6
12,3.246098933216337e6
13,3.246100163499996e6
14,3.2460998735000007e6
15,3.021770955068875e6
16,4.364529905499995e6
17,4.0653252021338195e6
18,1.8630237799057588e6
19,2.116438298247775e6
20,2.209395229317028e6
21,2.957139422462753e6
22,1.5281790254999995e6
23,1.1536297441428478e6
24,2.3775297362816995e6
