stage,objective
1,2.7002356920000017e6
2,2.6839548235e6
3,3.0217717396882996e6
4,3.0217681592444256e6
5,3.0217701678986624e6
6,3.021768132790841e6
7,2.96409388723208e6
8,2.754863782153569e6
9,3.021769951385215e6
10,3.4903873186004087e6
11,3.246101882719569e6
12,3.9925487543812618e6
13,3.246098925640758e6
14,802962.5001768507
15,687225.715836498
16,716943.8941422207
17,716947.0089286687
18,687213.286763398
19,1.0431824437867422e6
20,389624.4197999998
21,692569.2888013762
22,299588.65006485046
23,439581.4296301224
24,267807.86267159035
