stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,1.2639316888056956e6
4,1.5281790989193134e6
5,1.8630204332902841e6
6,1.8630195922992676e6
7,2.2848520723279826e6
8,1.528175800999999e6
9,3.0217684692872763e6
10,3.0217695078348815e6
11,2.4687098768836446e6
12,1.3838383405243903e6
13,1.0431859109340515e6
14,871579.3361974489
15,663351.1334941415
16,1.0431870735812597e6
17,915707.7797417212
18,1.4786446617406923e6
19,1.5281757221527556e6
20,1.446591631461474e6
21,1.0431865116887363e6
22,802946.0344724469
23,248404.69507117523
24,245083.22074346518
