stage,objective
1,2.7002356920000017e6
2,3.0217704530000016e6
3,2.1164333753231317e6
4,2.284852547626227e6
5,1.8630254840408713e6
6,2.8346781733931825e6
7,2.33814193001353e6
8,1.8630226174999997e6
9,1.5281750761163495e6
10,1.6411817972670458e6
11,2.116424703463655e6
12,927254.8696796186
13,927260.2796999998
14,3.036334524597235e6
15,3.0217708237403557e6
16,3.02177091090307e6
17,3.9925511188552044e6
18,1.8630244694999997e6
19,803671.3954880172
20,1.4396453709565885e6
21,1.5281953935448145e6
22,2.5586515945562758e6
23,1.3044656760112965e6
24,2.460327911440918e6
