stage,objective
1,2.7002356920000017e6
2,1.5281768687151968e6
3,2.116438130674161e6
4,2.1164200403580815e6
5,1.263929563407164e6
6,1.2639282747600004e6
7,1.0431855637600012e6
8,1.895255278610509e6
9,1.6375910964999981e6
10,850610.2437061034
11,843678.7296600007
12,532849.0853384063
13,256469.22917251056
14,245086.98269395763
15,245092.97872057138
16,245120.11966306646
17,245093.3469551634
18,245098.95959510608
19,245105.88712418335
20,245101.29958977748
21,245097.9255232896
22,245102.82744056225
23,245102.24112144447
24,245094.16799239896
