stage,objective
1,2.7002356920000017e6
2,802958.680424802
3,927293.7233742476
4,1.0432086993693076e6
5,802959.3851193264
6,539249.273643544
7,532872.2335282769
8,687221.8216228336
9,310000.7881400008
10,310000.84253999963
11,277982.4897381086
12,256465.21622045618
13,256469.31678
14,291878.91349371616
15,336166.2861001026
16,387507.7109336406
17,340088.3842370948
18,336145.55952773895
19,389626.07180000003
20,269394.16622
21,261331.43021999998
22,247255.17874
23,245712.74048698664
24,245083.02260000003
