stage,objective
1,2.7002356920000017e6
2,3.0217661600496992e6
3,3.021771805006087e6
4,1.528175546579849e6
5,802947.6739937626
6,741205.1579739042
7,869635.7568575088
8,687239.6883656643
9,1.0417070590599999e6
10,340083.0017399993
11,1.9495841509584375e6
12,281650.4395899996
13,336143.03949000034
14,246397.44061989756
15,396594.0199380927
16,367416.98533407133
17,510601.09267895203
18,716935.2702826699
19,802946.7207000004
20,844388.5183000006
21,541078.7302485602
22,268725.65059
23,981484.821912616
24,1.1756622532541447e6
