stage,objective
1,2.7002356920000017e6
2,3.021781934489496e6
3,1.0051677154290341e6
4,802953.6121125817
5,741205.0324051976
6,532848.658667922
7,1.0051623754571304e6
8,623746.1558331773
9,566072.9934821464
10,256497.00119119044
11,245099.1134580616
12,245101.31973130442
13,256617.64928840194
14,256498.34233437758
15,256522.20572593762
16,253545.46209602058
17,268728.7181899999
18,268727.17998999986
19,268729.36318999995
20,342255.3829406316
21,414191.5022345155
22,281650.3050099999
23,248404.82442000002
24,245084.76878800447
